InvoiceNo,CustomerID,StockCode,Quantity,UnitPrice,InvoiceDate
312603,10184,D400,13,123.19,2023-07-03
223257,10205,F600,11,137.42,2023-05-16
230193,10142,A100,18,54.07,2023-02-08
996972,10164,C300,5,33.66,2023-03-20
224982,10089,D400,11,71.73,2023-08-20
614265,10046,B200,4,98.89,2023-06-13
317980,10159,E500,2,88.33,2023-09-11
817912,10169,D400,11,98.32,2023-01-06
781669,10191,D400,8,92.94,2023-09-14
629274,10026,A100,5,60.7,2023-06-20
993824,10236,G700,12,125.98,2023-02-20
596507,10096,G700,3,91.04,2023-06-06
617313,10231,G700,15,79.71,2023-07-14
364179,10081,C300,6,18.59,2023-11-27
961501,10125,D400,9,99.34,2023-01-17
547557,10068,E500,2,23.03,2023-09-21
705730,10201,E500,8,129.32,2023-06-16
500511,10248,A100,13,146.87,2023-10-13
247718,10193,D400,15,83.83,2023-08-28
378518,10216,D400,14,81.49,2023-09-11
601946,10104,F600,17,64.85,2023-06-24
965566,10089,A100,11,143.17,2023-11-16
353608,10095,A100,8,93.49,2023-03-05
708434,10109,E500,7,59.78,2023-02-13
936860,10144,F600,15,44.11,2023-09-06
545096,10181,D400,11,129.18,2023-03-30
459701,10057,F600,3,139.45,2023-06-28
283868,10076,B200,18,62.7,2023-03-01
124300,10169,E500,11,1.99,2023-07-25
857180,10174,A100,15,135.66,2023-11-10
568276,10069,E500,2,91.27,2023-10-03
328071,10093,D400,8,67.2,2023-05-16
154330,10177,E500,15,136.01,2023-05-25
962522,10135,F600,1,96.98,2023-04-19
134753,10089,A100,8,15.57,2023-01-23
638884,10248,F600,10,94.1,2023-12-20
167661,10142,A100,17,93.36,2023-02-14
844822,10094,D400,3,103.6,2023-12-19
121584,10008,G700,9,88.95,2023-01-21
310809,10227,C300,13,14.53,2023-03-21
202780,10195,C300,17,51.35,2023-09-07
800033,10088,C300,9,92.32,2023-03-21
849856,10246,F600,2,124.59,2023-12-04
376393,10022,A100,15,30.63,2023-11-07
375494,10054,G700,1,121.57,2023-03-25
123091,10217,D400,7,143.77,2023-02-07
388345,10211,E500,10,59.32,2023-11-03
339968,10206,F600,17,118.89,2023-04-22
901480,10096,A100,14,122.03,2023-07-15
154886,10136,F600,15,96.15,2023-08-18
273115,10025,G700,8,135.83,2023-04-05
212669,10068,G700,12,9.35,2023-06-09
883152,10183,C300,17,43.19,2023-03-04
607173,10132,D400,3,91.6,2023-09-05
145619,10184,C300,15,145.13,2023-11-19
244356,10045,C300,7,117.24,2023-02-08
957692,10078,B200,12,127.02,2023-11-16
850865,10081,D400,9,110.61,2023-06-05
494002,10143,E500,5,11.98,2023-03-15
806673,10057,A100,2,87.31,2023-04-27
942393,10011,F600,2,75.63,2023-10-13
120039,10102,B200,19,50.31,2023-05-21
435639,10013,D400,17,30.95,2023-09-04
877622,10248,F600,6,66.67,2023-01-17
935825,10216,A100,11,94.19,2023-01-04
724446,10168,F600,8,58.88,2023-05-15
558168,10241,B200,13,10.92,2023-05-28
216421,10122,F600,16,93.36,2023-12-15
841184,10216,B200,5,98.49,2023-12-17
555796,10053,F600,3,65.41,2023-01-05
270956,10085,A100,18,48.57,2023-06-03
703151,10228,C300,8,138.06,2023-08-01
953284,10190,F600,6,59.03,2023-08-31
710224,10178,D400,15,73.16,2023-06-02
272502,10204,A100,14,21.01,2023-12-17
702566,10052,F600,4,48.46,2023-09-19
932946,10223,A100,3,85.56,2023-07-04
116555,10080,G700,18,115.99,2023-01-23
795139,10078,G700,14,133.42,2023-12-08
661419,10038,C300,14,31.68,2023-07-09
191321,10020,F600,19,102.8,2023-08-30
970910,10197,C300,14,56.17,2023-11-15
197628,10135,C300,9,64.28,2023-01-06
810731,10035,G700,11,113.37,2023-08-28
836265,10160,G700,1,108.45,2023-03-20
695333,10014,D400,1,148.11,2023-11-17
340970,10098,A100,14,94.26,2023-04-22
945844,10177,G700,8,63.5,2023-12-24
703623,10154,F600,13,57.61,2023-09-22
813611,10038,B200,14,143.01,2023-07-14
263244,10019,G700,10,14.02,2023-06-02
291475,10141,G700,18,70.29,2023-07-04
307302,10141,G700,12,129.58,2023-08-21
533819,10233,F600,19,71.88,2023-10-21
914811,10099,A100,16,49.39,2023-08-05
303199,10080,A100,1,70.51,2023-12-24
925146,10002,B200,16,22.64,2023-06-03
939953,10207,F600,7,142.84,2023-09-26
600827,10182,D400,10,34.04,2023-12-19
417942,10067,E500,2,99.91,2023-03-11
658221,10187,G700,12,8.76,2023-01-16
562927,10041,D400,13,106.78,2023-03-09
145740,10158,A100,4,138.97,2023-10-06
902741,10087,A100,17,24.78,2023-01-21
343322,10137,B200,1,49.89,2023-05-22
168619,10091,D400,7,129.54,2023-06-29
457792,10192,C300,1,55.25,2023-11-01
292376,10124,F600,3,77.71,2023-07-18
591006,10168,C300,12,30.48,2023-11-19
251836,10213,G700,5,105.93,2023-12-15
419030,10197,F600,7,93.55,2023-12-30
221999,10012,G700,7,45.32,2023-07-09
205228,10019,G700,5,135.48,2023-10-03
993093,10003,C300,13,109.71,2023-06-07
415018,10178,B200,1,114.32,2023-04-29
645909,10199,A100,9,47.35,2023-07-15
263856,10026,B200,3,49.49,2023-10-19
990936,10158,E500,4,99.06,2023-03-22
874124,10150,D400,5,12.48,2023-08-10
114153,10227,G700,9,67.31,2023-09-23
568758,10246,B200,9,62.21,2023-02-11
116535,10035,E500,8,89.52,2023-12-01
770739,10050,C300,11,110.41,2023-11-14
331182,10245,F600,7,9.47,2023-04-11
877915,10048,E500,11,147.97,2023-05-12
135903,10161,G700,18,58.24,2023-10-29
403571,10187,E500,5,54.56,2023-12-21
211776,10235,E500,8,40.14,2023-10-26
978629,10176,B200,16,110.93,2023-07-01
254249,10073,E500,4,132.44,2023-10-12
930051,10018,D400,11,69.84,2023-06-14
987198,10187,E500,7,111.04,2023-02-23
910717,10037,E500,2,3.68,2023-10-31
586121,10047,G700,12,72.07,2023-07-25
631089,10228,A100,3,142.25,2023-10-15
479502,10022,C300,15,148.18,2023-04-28
637716,10199,C300,4,31.82,2023-02-12
688099,10153,F600,5,60.78,2023-01-12
900889,10037,B200,7,31.59,2023-06-29
549763,10209,D400,6,90.07,2023-05-07
253956,10124,C300,15,141.76,2023-05-31
866641,10120,E500,5,84.89,2023-04-19
243521,10082,C300,18,87.91,2023-05-01
773623,10012,G700,8,115.11,2023-09-15
279785,10162,C300,9,10.39,2023-12-11
934800,10212,D400,19,106.16,2023-05-01
113440,10235,G700,5,64.28,2023-08-24
915363,10034,C300,5,27.88,2023-02-20
929395,10149,A100,3,124.16,2023-09-09
207573,10171,G700,5,43.34,2023-10-24
710610,10013,C300,9,106.32,2023-08-15
817104,10207,A100,4,35.17,2023-04-21
699142,10058,G700,13,21.63,2023-10-17
137019,10045,E500,7,142.22,2023-02-01
568013,10176,C300,6,54.59,2023-02-06
561595,10095,F600,10,87.26,2023-11-12
870044,10112,G700,5,110.54,2023-10-12
397142,10089,G700,4,75.18,2023-09-01
538976,10103,D400,1,66.02,2023-01-19
901798,10225,D400,18,146.28,2023-06-08
396303,10207,B200,5,142.03,2023-02-06
323536,10099,C300,10,102.12,2023-05-06
584963,10090,A100,1,70.55,2023-05-29
174071,10032,E500,13,6.38,2023-02-24
414493,10073,D400,18,100.46,2023-03-27
417188,10162,G700,8,142.72,2023-10-28
255576,10114,G700,1,43.87,2023-10-24
798002,10093,B200,3,120.3,2023-06-18
816944,10035,B200,1,144.81,2023-07-29
195864,10151,D400,11,6.77,2023-11-05
720740,10162,B200,12,107.91,2023-03-09
743235,10198,C300,10,148.22,2023-05-19
518458,10177,G700,2,87.63,2023-08-01
549916,10012,E500,15,105.73,2023-12-27
285378,10184,G700,9,126.37,2023-08-06
513962,10191,F600,2,103.39,2023-04-05
722334,10162,G700,13,34.24,2023-11-07
876997,10068,B200,18,85.01,2023-09-10
346726,10194,F600,17,130.34,2023-05-22
793264,10023,D400,4,78.46,2023-10-17
820488,10115,C300,19,81.98,2023-06-24
817006,10135,G700,15,13.09,2023-02-04
358916,10195,G700,1,62.11,2023-12-02
207450,10047,G700,15,134.47,2023-06-11
774619,10025,C300,5,71.38,2023-09-21
776473,10198,E500,11,36.21,2023-08-07
302918,10217,C300,11,36.2,2023-06-27
625910,10054,B200,19,34.59,2023-09-19
639773,10099,D400,8,71.48,2023-02-14
451193,10156,A100,17,130.4,2023-02-07
460466,10152,E500,13,46.42,2023-10-14
420752,10076,C300,17,77.64,2023-07-09
902242,10030,C300,14,65.45,2023-02-24
942955,10135,A100,16,1.9,2023-08-02
406093,10235,C300,5,112.66,2023-05-14
373813,10016,C300,3,26.83,2023-06-12
859900,10181,G700,2,122.71,2023-09-23
802716,10015,D400,11,121.26,2023-02-12
259163,10123,A100,19,136.81,2023-03-02
360669,10175,A100,12,45.59,2023-07-08
945978,10094,D400,2,145.48,2023-03-17
142291,10195,G700,16,8.18,2023-12-16
985736,10062,B200,17,79.78,2023-04-22
278570,10234,C300,12,89.02,2023-06-02
938357,10160,D400,14,67.29,2023-02-01
142056,10003,F600,16,38.94,2023-06-27
581862,10133,G700,10,50.43,2023-01-27
607235,10070,B200,3,116.87,2023-11-21
337103,10221,B200,1,105.7,2023-04-18
673228,10058,G700,5,134.19,2023-07-16
216545,10198,F600,11,17.82,2023-01-18
487952,10072,E500,17,59.8,2023-02-22
905654,10086,C300,18,93.09,2023-04-02
434248,10153,D400,16,137.58,2023-02-12
970848,10025,E500,12,19.41,2023-11-18
552115,10229,C300,2,59.43,2023-03-24
895477,10099,A100,2,142.42,2023-01-05
629656,10076,F600,7,100.91,2023-08-08
489954,10119,D400,3,123.31,2023-01-11
880296,10073,F600,13,31.79,2023-07-09
232632,10091,A100,4,96.63,2023-06-29
200734,10124,A100,17,116.9,2023-12-15
507931,10142,D400,16,65.77,2023-06-13
334677,10105,B200,9,3.27,2023-08-18
897348,10125,A100,2,45.91,2023-07-09
719696,10119,E500,16,147.33,2023-08-09
258492,10063,E500,4,98.25,2023-11-25
245281,10006,B200,4,59.49,2023-11-11
407268,10049,E500,17,89.79,2023-01-13
625893,10220,D400,15,92.0,2023-01-27
541733,10074,A100,8,44.58,2023-11-24
715168,10173,E500,5,86.98,2023-11-26
710032,10127,D400,6,79.85,2023-10-01
543031,10096,F600,12,141.61,2023-09-04
612214,10148,A100,11,114.32,2023-12-15
713217,10165,E500,16,111.82,2023-03-26
660347,10012,A100,17,54.93,2023-02-16
533934,10083,B200,19,60.03,2023-03-04
294215,10089,D400,6,15.53,2023-08-15
151663,10066,F600,17,13.47,2023-03-26
618271,10032,F600,7,109.99,2023-10-07
409143,10094,E500,2,75.33,2023-06-07
365039,10071,A100,2,149.06,2023-11-06
659603,10064,E500,4,111.63,2023-09-23
719369,10050,E500,10,109.06,2023-06-04
832823,10195,A100,9,117.48,2023-09-11
798961,10114,D400,9,13.22,2023-11-12
654736,10169,D400,11,85.54,2023-05-18
701891,10101,E500,18,8.96,2023-11-23
697904,10033,B200,4,97.53,2023-03-09
840427,10141,C300,17,109.49,2023-03-30
418394,10037,D400,16,34.62,2023-03-06
553830,10211,G700,12,35.29,2023-11-26
460306,10131,B200,9,100.2,2023-07-02
420961,10095,C300,18,68.31,2023-02-26
647707,10156,E500,11,58.05,2023-09-23
819094,10063,B200,17,69.5,2023-03-18
464662,10133,F600,1,79.92,2023-10-31
238261,10058,E500,5,69.57,2023-07-26
763689,10217,B200,13,84.07,2023-04-06
443003,10042,F600,3,84.6,2023-09-10
654594,10203,G700,5,16.42,2023-11-18
526792,10216,F600,11,110.43,2023-01-30
281413,10201,F600,14,16.37,2023-10-09
896948,10215,F600,19,64.68,2023-03-14
840976,10098,A100,6,105.46,2023-07-07
998613,10028,G700,9,91.49,2023-06-05
473220,10121,G700,16,34.18,2023-05-20
975512,10058,G700,19,76.9,2023-02-12
980438,10185,D400,3,101.3,2023-01-05
373538,10185,D400,11,133.67,2023-02-18
656701,10014,A100,13,97.01,2023-03-04
144130,10104,G700,14,124.76,2023-09-24
518495,10191,A100,19,97.22,2023-07-23
878776,10095,C300,1,141.67,2023-08-17
664798,10001,E500,5,87.64,2023-07-22
597562,10146,D400,16,94.56,2023-10-17
791519,10121,A100,3,90.69,2023-05-03
946533,10054,B200,5,98.8,2023-03-31
949776,10231,F600,8,62.63,2023-05-08
540880,10011,G700,19,35.21,2023-06-16
870644,10105,B200,7,90.21,2023-07-22
673189,10104,A100,7,57.44,2023-03-22
576128,10007,E500,13,47.39,2023-03-04
870746,10138,E500,9,62.09,2023-05-27
220592,10098,B200,2,47.7,2023-06-24
402775,10115,D400,18,33.68,2023-04-06
653380,10154,G700,15,129.87,2023-08-28
971408,10037,F600,16,11.87,2023-01-22
756639,10236,C300,2,109.34,2023-09-08
692245,10203,B200,9,56.0,2023-05-02
910192,10240,G700,19,140.36,2023-11-29
670706,10186,F600,9,57.68,2023-05-13
695600,10245,D400,17,98.71,2023-02-05
260928,10095,B200,13,15.48,2023-02-24
873974,10170,B200,16,17.96,2023-03-30
737938,10114,G700,13,124.6,2023-12-07
696804,10207,C300,13,30.06,2023-03-29
219875,10228,F600,4,58.78,2023-12-07
513090,10041,G700,7,130.33,2023-12-11
688172,10153,A100,6,112.84,2023-10-10
922209,10145,C300,11,65.99,2023-03-25
177506,10116,D400,12,130.97,2023-04-01
894865,10185,C300,3,44.56,2023-06-10
196502,10223,D400,16,145.86,2023-06-22
189613,10105,A100,18,93.68,2023-01-09
453039,10113,D400,15,99.86,2023-10-21
436851,10102,C300,10,135.24,2023-07-31
855111,10227,B200,7,59.73,2023-11-01
322320,10153,E500,8,13.07,2023-11-23
522955,10066,E500,7,25.09,2023-06-19
844086,10187,A100,7,86.26,2023-08-13
254245,10160,F600,3,143.79,2023-09-14
347644,10115,G700,6,128.06,2023-08-20
630089,10013,C300,1,144.34,2023-09-19
383983,10119,A100,5,52.3,2023-06-06
370675,10116,D400,16,110.69,2023-07-04
584146,10198,G700,19,54.89,2023-02-08
598095,10005,C300,3,79.97,2023-11-03
745263,10045,D400,10,34.25,2023-12-03
294053,10237,C300,14,86.42,2023-11-25
125675,10034,F600,9,41.98,2023-07-21
417320,10015,D400,12,131.73,2023-11-10
282690,10139,C300,6,130.92,2023-03-05
465321,10219,E500,10,136.96,2023-11-09
352557,10004,D400,5,30.56,2023-01-19
710704,10050,G700,12,139.25,2023-11-23
224123,10015,G700,19,102.84,2023-02-05
808662,10132,E500,13,20.29,2023-06-03
438416,10112,D400,2,148.82,2023-08-20
151226,10229,F600,5,63.71,2023-03-21
453076,10155,E500,1,14.62,2023-06-04
766041,10197,E500,2,19.34,2023-03-18
253939,10089,F600,2,17.91,2023-08-12
941708,10212,D400,8,79.04,2023-07-18
493120,10187,G700,11,16.78,2023-10-03
938092,10006,F600,8,56.15,2023-12-09
202828,10204,A100,4,58.34,2023-08-17
461417,10039,F600,6,41.37,2023-05-08
714342,10063,C300,6,62.55,2023-03-22
771210,10148,G700,17,71.68,2023-11-23
429793,10022,B200,14,61.52,2023-11-19
349264,10006,A100,19,78.8,2023-02-06
792517,10030,D400,14,29.14,2023-02-02
136487,10190,G700,1,8.74,2023-05-09
867286,10229,E500,9,116.05,2023-08-10
953900,10036,E500,5,129.26,2023-01-24
346693,10174,D400,18,132.73,2023-12-07
223769,10171,E500,2,16.2,2023-08-31
223853,10219,E500,13,90.85,2023-04-09
752158,10170,F600,10,4.92,2023-02-14
513440,10024,C300,3,6.25,2023-12-22
244926,10007,C300,17,75.73,2023-10-26
438404,10088,G700,18,55.27,2023-05-27
764006,10052,B200,14,81.78,2023-02-26
506845,10007,F600,7,61.78,2023-09-05
802098,10187,A100,12,149.09,2023-01-21
521863,10226,D400,14,132.48,2023-11-15
397073,10049,F600,14,124.0,2023-03-08
516313,10003,C300,10,125.9,2023-06-13
195790,10004,A100,1,36.1,2023-07-18
295716,10102,D400,17,122.53,2023-03-21
197661,10175,C300,13,64.87,2023-10-25
173869,10098,E500,18,105.47,2023-06-04
459281,10069,C300,18,65.11,2023-04-22
356695,10188,A100,3,15.46,2023-10-11
928187,10138,G700,4,8.73,2023-03-11
645926,10194,G700,12,127.5,2023-05-28
873210,10122,G700,10,132.94,2023-10-30
565226,10017,B200,12,37.45,2023-06-17
676775,10237,C300,12,139.92,2023-02-24
199616,10058,D400,8,38.93,2023-02-18
280775,10067,D400,16,135.26,2023-10-09
701513,10202,F600,19,19.3,2023-01-12
201894,10084,F600,8,94.78,2023-01-18
819132,10213,B200,19,79.34,2023-12-09
153352,10111,B200,19,15.49,2023-06-13
375848,10216,C300,12,8.92,2023-06-18
549395,10217,C300,2,17.94,2023-02-12
379687,10058,D400,8,13.1,2023-08-12
103631,10079,G700,19,16.15,2023-11-05
800947,10247,C300,10,43.11,2023-06-07
238286,10166,E500,8,146.49,2023-08-22
946334,10162,G700,5,149.2,2023-04-15
374907,10146,E500,4,63.3,2023-01-01
695642,10191,F600,5,137.23,2023-09-24
806291,10174,C300,11,79.6,2023-07-04
290471,10151,E500,2,68.11,2023-01-08
397883,10013,D400,18,87.38,2023-10-19
180674,10007,G700,14,12.63,2023-11-06
560514,10214,A100,7,78.38,2023-05-18
956748,10092,E500,13,29.04,2023-12-26
473957,10207,F600,5,66.5,2023-10-25
215819,10221,A100,2,88.59,2023-06-09
395866,10218,D400,12,113.45,2023-02-09
824687,10179,D400,9,138.51,2023-11-28
412282,10067,F600,2,62.6,2023-05-28
859785,10028,G700,18,144.47,2023-09-18
517216,10158,A100,18,9.49,2023-08-13
430904,10018,B200,6,124.18,2023-02-13
176709,10117,B200,3,52.14,2023-03-30
505841,10214,D400,19,133.28,2023-10-17
795923,10074,B200,18,28.56,2023-02-17
527826,10222,G700,4,59.89,2023-03-10
306487,10007,G700,2,31.04,2023-12-08
601076,10151,E500,7,62.65,2023-12-15
596758,10073,G700,4,59.61,2023-05-23
123004,10157,D400,6,4.28,2023-04-23
306988,10087,F600,10,87.38,2023-04-10
247878,10040,A100,8,27.73,2023-08-16
819211,10174,E500,2,9.67,2023-03-12
857600,10074,D400,3,114.77,2023-11-18
893719,10038,A100,10,21.47,2023-02-12
512918,10129,E500,11,100.65,2023-07-04
411573,10079,A100,4,4.9,2023-07-27
622904,10173,A100,10,29.48,2023-03-25
703561,10061,E500,10,117.2,2023-12-21
793045,10157,F600,18,110.86,2023-12-21
809132,10162,C300,2,54.98,2023-02-09
189116,10092,C300,2,129.67,2023-02-11
783321,10058,G700,13,13.79,2023-07-09
956774,10080,C300,3,108.27,2023-09-17
358090,10189,D400,3,98.48,2023-03-17
509995,10242,C300,2,15.81,2023-11-04
642642,10248,E500,6,54.84,2023-07-21
200546,10210,D400,14,48.94,2023-12-21
114389,10189,D400,15,34.59,2023-09-26
334337,10093,B200,10,55.32,2023-05-12
235230,10235,D400,2,69.23,2023-04-06
876388,10221,F600,9,81.72,2023-12-26
259210,10006,F600,16,102.79,2023-08-26
370001,10172,F600,6,116.05,2023-03-22
834965,10036,C300,16,147.34,2023-10-01
184381,10061,C300,13,44.95,2023-10-18
545101,10213,B200,17,14.79,2023-03-23
402788,10050,B200,14,23.6,2023-04-17
437913,10027,E500,9,128.03,2023-07-03
521594,10085,E500,17,28.43,2023-02-26
621430,10188,C300,8,90.0,2023-06-07
423853,10079,D400,7,96.51,2023-05-26
383817,10204,D400,3,106.04,2023-01-18
567874,10160,G700,6,18.89,2023-01-26
153909,10212,A100,2,137.18,2023-05-10
723587,10214,C300,3,18.26,2023-06-04
268733,10187,C300,9,40.88,2023-07-08
867524,10105,B200,8,88.78,2023-01-17
787069,10084,A100,1,46.08,2023-05-05
664983,10053,A100,1,28.37,2023-03-22
629739,10057,C300,6,41.17,2023-05-04
505513,10098,G700,13,38.05,2023-09-18
212547,10086,E500,12,140.97,2023-11-13
982297,10105,D400,19,144.31,2023-10-05
436128,10029,E500,1,40.97,2023-08-24
193500,10027,F600,19,132.31,2023-06-13
860801,10058,E500,3,57.71,2023-10-04
386073,10177,D400,9,121.94,2023-06-16
949881,10038,C300,18,140.09,2023-07-04
349321,10149,E500,13,27.17,2023-01-23
663457,10035,E500,4,100.65,2023-06-27
346584,10153,E500,1,121.72,2023-03-19
692632,10201,C300,6,45.09,2023-03-06
881700,10041,D400,13,8.32,2023-11-19
757346,10009,A100,6,16.11,2023-12-16
664678,10236,F600,1,43.12,2023-04-17
565994,10193,D400,9,21.41,2023-07-06
351924,10032,B200,13,16.75,2023-12-03
487881,10223,G700,19,89.69,2023-04-28
264053,10090,B200,8,144.89,2023-02-11
146101,10009,B200,9,109.73,2023-11-03
971868,10100,D400,15,1.96,2023-02-02
462232,10075,G700,9,89.55,2023-07-15
301904,10049,E500,13,59.7,2023-01-09
958286,10109,A100,14,102.26,2023-12-11
345014,10228,G700,4,66.43,2023-09-26
718071,10096,F600,4,116.47,2023-11-06
987700,10204,F600,4,63.38,2023-11-20
640277,10156,G700,5,128.3,2023-08-12
831893,10214,C300,14,12.83,2023-01-04
556331,10024,D400,8,148.92,2023-01-05
457574,10139,C300,1,118.06,2023-08-09
758767,10088,E500,5,45.56,2023-05-01
788725,10016,D400,9,106.96,2023-08-30
929735,10098,C300,18,101.52,2023-02-12
392985,10051,A100,4,92.36,2023-08-12
745972,10106,C300,3,133.53,2023-05-07
680735,10175,A100,11,29.69,2023-10-04
942288,10172,B200,15,106.43,2023-01-21
407257,10215,B200,19,137.96,2023-12-03
924657,10060,C300,14,121.08,2023-08-19
349768,10039,B200,6,50.39,2023-12-16
748456,10219,B200,6,56.2,2023-11-12
349062,10079,G700,7,85.58,2023-06-12
479747,10212,G700,10,98.6,2023-04-13
782886,10239,F600,11,119.64,2023-09-15
810070,10124,D400,17,142.31,2023-01-16
219180,10148,A100,12,134.77,2023-12-27
310097,10055,E500,15,12.86,2023-03-30
742510,10181,B200,15,69.98,2023-04-21
983084,10137,B200,18,109.85,2023-12-31
976313,10111,B200,6,107.25,2023-06-13
690189,10135,E500,3,36.86,2023-06-09
393459,10154,C300,7,1.91,2023-10-07
191353,10229,A100,16,73.45,2023-10-25
384564,10051,E500,8,95.5,2023-06-04
259380,10244,A100,2,148.88,2023-05-21
792841,10130,B200,11,88.6,2023-12-18
743970,10103,A100,13,35.4,2023-06-22
770909,10245,F600,17,105.75,2023-07-16
432255,10065,C300,3,65.29,2023-05-01
840520,10220,C300,10,146.05,2023-09-16
889313,10056,F600,17,21.39,2023-10-29
480714,10071,D400,6,8.18,2023-07-09
784029,10002,B200,5,70.5,2023-11-19
545376,10140,E500,3,125.57,2023-01-16
953088,10015,C300,10,51.64,2023-09-09
971901,10242,G700,16,149.14,2023-05-02
705803,10246,C300,16,12.79,2023-07-10
556324,10241,G700,5,26.3,2023-01-01
784191,10105,A100,17,71.92,2023-08-08
654081,10018,F600,17,14.67,2023-10-08
987225,10085,C300,6,75.87,2023-12-25
145033,10117,E500,6,43.95,2023-02-20
996197,10072,D400,17,117.76,2023-12-05
250810,10184,G700,2,113.89,2023-03-13
662621,10074,B200,18,109.15,2023-06-08
461484,10000,C300,15,24.56,2023-09-14
163014,10101,E500,9,10.0,2023-07-25
996749,10202,A100,6,43.83,2023-07-09
587879,10039,D400,18,70.47,2023-08-16
366997,10064,E500,9,35.08,2023-10-31
498845,10023,B200,19,86.82,2023-01-15
765938,10167,A100,18,141.29,2023-07-15
237717,10160,C300,14,58.61,2023-07-03
812593,10218,C300,6,91.07,2023-11-20
209847,10000,C300,18,129.57,2023-05-14
941461,10185,B200,4,99.35,2023-01-21
826747,10203,A100,9,48.02,2023-07-30
119816,10167,E500,16,56.52,2023-07-15
337501,10211,C300,7,119.84,2023-06-11
393624,10097,D400,8,91.67,2023-05-31
782385,10071,A100,15,102.71,2023-10-20
236535,10070,D400,3,36.36,2023-01-29
420701,10100,G700,12,5.76,2023-05-16
327135,10116,E500,13,129.84,2023-07-08
154189,10229,D400,16,111.96,2023-03-27
851972,10013,F600,11,138.02,2023-06-28
284054,10118,G700,9,131.98,2023-08-05
335718,10056,B200,17,68.74,2023-06-24
898843,10014,G700,1,27.7,2023-09-18
246649,10098,D400,7,77.12,2023-05-23
232371,10018,C300,5,86.17,2023-04-18
156358,10059,B200,9,136.88,2023-02-07
427252,10176,F600,18,20.57,2023-01-20
728349,10143,F600,12,80.03,2023-12-30
887201,10095,B200,4,12.03,2023-03-02
813936,10039,B200,19,75.27,2023-09-03
526674,10232,F600,19,94.11,2023-10-21
655393,10092,B200,1,115.25,2023-09-12
153311,10065,G700,15,61.34,2023-11-22
